,Country,District,City,date,pm25,pm10,so2,o3,no2,co
7457,South Korea,경상북도,영덕,2018.12,-,-,-,-,-,-
7458,South Korea,경상북도,영덕,2019.01,-,-,-,-,-,-
7459,South Korea,경상북도,영덕,2019.02,-,-,-,-,-,-
7460,South Korea,경상북도,영덕,2019.03,-,-,-,-,-,-
7461,South Korea,경상북도,영덕,2019.04,-,-,-,-,-,-
7462,South Korea,경상북도,영덕,2019.05,-,-,-,-,-,-
7463,South Korea,경상북도,영덕,2019.06,-,-,-,-,-,-
7464,South Korea,경상북도,영덕,2019.07,-,-,-,-,-,-
7465,South Korea,경상북도,영덕,2019.08,-,-,-,-,-,-
7466,South Korea,경상북도,영덕,2019.09,-,-,-,-,-,-
7467,South Korea,경상북도,영덕,2019.1,-,-,-,-,-,-
7468,South Korea,경상북도,영덕,2019.11,-,-,-,-,-,-
7469,South Korea,경상북도,영덕,2019.12,18**,28**,0.002**,0.031**,0.008**,0.4**
7470,South Korea,경상북도,영덕,2020.01,18,28,0.002,0.031,0.008,0.4
7471,South Korea,경상북도,영덕,2020.02,19,30,0.002,0.037,0.007,0.4
7472,South Korea,경상북도,영덕,2020.03,15,28,0.002,0.04,0.006,0.3
7473,South Korea,경상북도,영덕,2020.04,15,29,0.002,0.049,0.005,0.3
7474,South Korea,경상북도,영덕,2020.05,11,24,0.002,0.044,0.004,0.3
7475,South Korea,경상북도,영덕,2020.06,12,25,0.002,0.046,0.005,0.3
7476,South Korea,경상북도,영덕,2020.07,7,13,0.002,0.031,0.003,0.2
7477,South Korea,경상북도,영덕,2020.08,16,23,0.002,0.025,0.004,0.2
7478,South Korea,경상북도,영덕,2020.09,10,16,0.002,0.033,0.003,0.3
7479,South Korea,경상북도,영덕,2020.1,11,21,0.002,0.038,0.004,0.3
7480,South Korea,경상북도,영덕,2020.11,14,24,0.002,0.033,0.007,0.3
7481,South Korea,경상북도,영덕,2020.12,17*,26*,0.002*,0.035*,0.008*,0.3*
7482,South Korea,경상북도,영덕,2021.01,16,30,0.002,0.032,0.007,0.3
7483,South Korea,경상북도,영덕,2021.02,19,33,0.002,0.038,0.007,0.4
7484,South Korea,경상북도,영덕,2021.03,16,47,0.002,0.039,0.006,0.3
7485,South Korea,경상북도,영덕,2021.04,13,34,0.002,0.047,0.005,0.3
7486,South Korea,경상북도,영덕,2021.05,14,38,0.002,0.045,0.005,0.3
7487,South Korea,경상북도,영덕,2021.06,14,21,0.002,0.041,0.004,0.3
7488,South Korea,경상북도,영덕,2021.07,11,16,0.002,0.03,0.003,0.2
7489,South Korea,경상북도,영덕,2021.08,11,20,0.002,0.033,0.003,0.2
7490,South Korea,경상북도,영덕,2021.09,7,13,0.002,0.032,0.003,0.2
7491,South Korea,경상북도,영덕,2021.1,10,16,0.002,0.033,0.004,0.3
7492,South Korea,경상북도,영덕,2021.11,16,27,0.002,0.035,0.006,0.3
7493,South Korea,경상북도,영덕,2021.12,15,25,0.002,0.031,0.007,0.3
7494,South Korea,경상북도,영덕,2022.01,18,26,0.003,0.033,0.009,0.4
7495,South Korea,경상북도,영덕,2022.02,17,27,0.003,0.04,0.007,0.3
7496,South Korea,경상북도,영덕,2022.03,17,34,0.003,0.044,0.007,0.3
7497,South Korea,경상북도,영덕,2022.04,15,30,0.002,0.049,0.005,0.3
7498,South Korea,경상북도,영덕,2022.05,15,25,0.002,0.057,0.005,0.3
7499,South Korea,경상북도,영덕,2022.06,12,18,0.002,0.041,0.005,0.2
7500,South Korea,경상북도,영덕,2022.07,12,18,0.002,0.031,0.004**,0.2
7501,South Korea,경상북도,영덕,2022.08,10,18,0.002,0.029,0.004,0.2
7502,South Korea,경상북도,영덕,2022.09,8,15,0.002,0.033,0.003,0.2
7503,South Korea,경상북도,영덕,2022.1,8,13,0.002,0.032,0.004,0.3
7504,South Korea,경상북도,영덕,2022.11,15,26,0.002,0.036,0.006,0.3
7505,South Korea,경상북도,영양,2015.01,-,-,-,-,-,-
7506,South Korea,경상북도,영양,2015.02,-,-,-,-,-,-
7507,South Korea,경상북도,영양,2015.03,-,-,-,-,-,-
7508,South Korea,경상북도,영양,2015.04,-,-,-,-,-,-
7509,South Korea,경상북도,영양,2015.05,-,-,-,-,-,-
7510,South Korea,경상북도,영양,2015.06,-,-,-,-,-,-
7511,South Korea,경상북도,영양,2015.07,-,-,-,-,-,-
7512,South Korea,경상북도,영양,2015.08,-,-,-,-,-,-
7513,South Korea,경상북도,영양,2015.09,-,-,-,-,-,-
7514,South Korea,경상북도,영양,2015.1,-,-,-,-,-,-
7515,South Korea,경상북도,영양,2015.11,-,-,-,-,-,-
7516,South Korea,경상북도,영양,2015.12,-,-,-,-,-,-
7517,South Korea,경상북도,영양,2016.01,-,-,-,-,-,-
7518,South Korea,경상북도,영양,2016.02,-,-,-,-,-,-
7519,South Korea,경상북도,영양,2016.03,-,-,-,-,-,-
7520,South Korea,경상북도,영양,2016.04,-,-,-,-,-,-
7521,South Korea,경상북도,영양,2016.05,-,-,-,-,-,-
7522,South Korea,경상북도,영양,2016.06,-,-,-,-,-,-
7523,South Korea,경상북도,영양,2016.07,-,-,-,-,-,-
7524,South Korea,경상북도,영양,2016.08,-,-,-,-,-,-
7525,South Korea,경상북도,영양,2016.09,-,-,-,-,-,-
7526,South Korea,경상북도,영양,2016.1,-,-,-,-,-,-
7527,South Korea,경상북도,영양,2016.11,-,-,-,-,-,-
7528,South Korea,경상북도,영양,2016.12,-,-,-,-,-,-
7529,South Korea,경상북도,영양,2017.01,-,-,-,-,-,-
7530,South Korea,경상북도,영양,2017.02,-,-,-,-,-,-
7531,South Korea,경상북도,영양,2017.03,-,-,-,-,-,-
7532,South Korea,경상북도,영양,2017.04,-,-,-,-,-,-
7533,South Korea,경상북도,영양,2017.05,-,-,-,-,-,-
7534,South Korea,경상북도,영양,2017.06,-,-,-,-,-,-
7535,South Korea,경상북도,영양,2017.07,-,-,-,-,-,-
7536,South Korea,경상북도,영양,2017.08,-,-,-,-,-,-
7537,South Korea,경상북도,영양,2017.09,-,-,-,-,-,-
7538,South Korea,경상북도,영양,2017.1,-,-,-,-,-,-
7539,South Korea,경상북도,영양,2017.11,-,-,-,-,-,-
7540,South Korea,경상북도,영양,2017.12,-,-,-,-,-,-
7541,South Korea,경상북도,영양,2018.01,-,-,-,-,-,-
7542,South Korea,경상북도,영양,2018.02,-,-,-,-,-,-
7543,South Korea,경상북도,영양,2018.03,-,-,-,-,-,-
7544,South Korea,경상북도,영양,2018.04,-,-,-,-,-,-
7545,South Korea,경상북도,영양,2018.05,-,-,-,-,-,-
7546,South Korea,경상북도,영양,2018.06,-,-,-,-,-,-
7547,South Korea,경상북도,영양,2018.07,-,-,-,-,-,-
7548,South Korea,경상북도,영양,2018.08,-,-,-,-,-,-
7549,South Korea,경상북도,영양,2018.09,-,-,-,-,-,-
7550,South Korea,경상북도,영양,2018.1,-,-,-,-,-,-
7551,South Korea,경상북도,영양,2018.11,-,-,-,-,-,-
7552,South Korea,경상북도,영양,2018.12,-,-,-,-,-,-
7553,South Korea,경상북도,영양,2019.01,-,-,-,-,-,-
7554,South Korea,경상북도,영양,2019.02,-,-,-,-,-,-
7555,South Korea,경상북도,영양,2019.03,-,-,-,-,-,-
7556,South Korea,경상북도,영양,2019.04,-,-,-,-,-,-
7557,South Korea,경상북도,영양,2019.05,-,-,-,-,-,-
7558,South Korea,경상북도,영양,2019.06,-,-,-,-,-,-
7559,South Korea,경상북도,영양,2019.07,-,-,-,-,-,-
7560,South Korea,경상북도,영양,2019.08,-,-,-,-,-,-
7561,South Korea,경상북도,영양,2019.09,-,-,-,-,-,-
7562,South Korea,경상북도,영양,2019.1,-,-,-,-,-,-
7563,South Korea,경상북도,영양,2019.11,-,-,-,-,-,-
7564,South Korea,경상북도,영양,2019.12,-,-,-,-,-,-
7565,South Korea,경상북도,영양,2020.01,-,-,-,-,-,-
7566,South Korea,경상북도,영양,2020.02,-,-,-,-,-,-
7567,South Korea,경상북도,영양,2020.03,18,29,0.003,0.042,0.006,0.3
7568,South Korea,경상북도,영양,2020.04,16,30,0.002,0.049,0.006,0.3
7569,South Korea,경상북도,영양,2020.05,12,22,0.003,0.045,0.004,0.3
7570,South Korea,경상북도,영양,2020.06,9,24,0.002,0.049,0.004,0.3
7571,South Korea,경상북도,영양,2020.07,3,10,0.003,0.031,0.003,0.2
7572,South Korea,경상북도,영양,2020.08,7,16,0.002,0.025,0.004,0.2
7573,South Korea,경상북도,영양,2020.09,8,13,0.002,0.036,0.004,0.2
7574,South Korea,경상북도,영양,2020.1,14,23,0.003,0.033,0.006,0.3
7575,South Korea,경상북도,영양,2020.11,16,30,0.003,0.027,0.009,0.3
7576,South Korea,경상북도,영양,2020.12,22,34,0.003,0.025,0.012,0.5
7577,South Korea,경상북도,영양,2021.01,15,32,0.003,0.03,0.009,0.4
7578,South Korea,경상북도,영양,2021.02,18,35,0.003,0.038,0.008,0.3
7579,South Korea,경상북도,영양,2021.03,14,47,0.003,0.042,0.006,0.3
7580,South Korea,경상북도,영양,2021.04,11,35,0.003,0.047,0.006,0.3
7581,South Korea,경상북도,영양,2021.05,13,40,0.003,0.041,0.004,0.3
7582,South Korea,경상북도,영양,2021.06,14,26,0.003,0.042,0.003,0.3
7583,South Korea,경상북도,영양,2021.07,9,17,0.003,0.027,0.003,0.2
7584,South Korea,경상북도,영양,2021.08,8,19,0.002,0.032,0.003,0.2
7585,South Korea,경상북도,영양,2021.09,5,15,0.002,0.032,0.003,0.2
7586,South Korea,경상북도,영양,2021.1,9,19,0.002,0.027,0.004,0.2
7587,South Korea,경상북도,영양,2021.11,18,34,0.002,0.028,0.007,0.3
7588,South Korea,경상북도,영양,2021.12,17,29,0.002,0.026,0.009,0.3
7589,South Korea,경상북도,영양,2022.01,21,31,0.002,0.027,0.01,0.3
7590,South Korea,경상북도,영양,2022.02,18,30,0.003,0.038,0.008,0.3
7591,South Korea,경상북도,영양,2022.03,18,38,0.003,0.041,0.006,0.3
7592,South Korea,경상북도,영양,2022.04,15,32,0.002,0.045,0.004,0.3
7593,South Korea,경상북도,영양,2022.05,13,26,0.002,0.053,0.004,0.3
7594,South Korea,경상북도,영양,2022.06,10,18,0.002,0.041,0.003,0.2
7595,South Korea,경상북도,영양,2022.07,10,17,0.002,0.031,0.003,0.2
7596,South Korea,경상북도,영양,2022.08,7,17,0.002,0.027,0.003,0.2
7597,South Korea,경상북도,영양,2022.09,5,14,0.003,0.028,0.003,0.2
7598,South Korea,경상북도,영양,2022.1,10,20,0.002,0.026,0.005,0.2
7599,South Korea,경상북도,영양,2022.11,18,32,0.002,0.026,0.007,0.2
7600,South Korea,경상북도,영주,2015.01,-,59,0.02,0.016,0.024,1.4
7601,South Korea,경상북도,영주,2015.02,-,82,0.016,0.025,0.022,1.2
7602,South Korea,경상북도,영주,2015.03,-,79*,0.014*,0.034*,0.027*,0.9*
7603,South Korea,경상북도,영주,2015.04,-,42,0.009,0.041,0.019,0.6
7604,South Korea,경상북도,영주,2015.05,-,44,0.007,0.053,0.016,0.4
7605,South Korea,경상북도,영주,2015.06,-,32,0.004,0.049,0.012,0.3
7606,South Korea,경상북도,영주,2015.07,-,24,0.003,0.033,0.009,0.3
7607,South Korea,경상북도,영주,2015.08,-,26,0.001,0.029,0.01,0.3
7608,South Korea,경상북도,영주,2015.09,-,-,0.003,0.028,0.012,0.3
7609,South Korea,경상북도,영주,2015.1,-,49*,0.005,0.027,0.018,0.5
7610,South Korea,경상북도,영주,2015.11,-,39,0.008,0.016,0.019,0.8
7611,South Korea,경상북도,영주,2015.12,-,61,0.014,0.013,0.024,1.3
7612,South Korea,경상북도,영주,2016.01,-,59,0.014,0.018,0.024,1.2
7613,South Korea,경상북도,영주,2016.02,-,58,0.011,0.026,0.021,1.1
7614,South Korea,경상북도,영주,2016.03,-,65,0.006,0.032,0.021,0.9
7615,South Korea,경상북도,영주,2016.04,-,62,0.003,0.043,0.017,0.6
7616,South Korea,경상북도,영주,2016.05,-,52,0.002,0.048,0.016,0.4
7617,South Korea,경상북도,영주,2016.06,-,37,0.002,0.046,0.016,0.3
7618,South Korea,경상북도,영주,2016.07,-,27,0.003,0.028,0.009,0.3
7619,South Korea,경상북도,영주,2016.08,-,26,0.004,0.034,0.008,0.3
7620,South Korea,경상북도,영주,2016.09,-,31,0.004,0.025,0.009,0.3
7621,South Korea,경상북도,영주,2016.1,-,36,0.005,0.019,0.013,0.5
7622,South Korea,경상북도,영주,2016.11,-,59,0.009,0.016,0.021,0.8
7623,South Korea,경상북도,영주,2016.12,-,55,0.012,0.013,0.023,1.2
7624,South Korea,경상북도,영주,2017.01,-,63,0.015,0.022,0.022,1.2
7625,South Korea,경상북도,영주,2017.02,40,54,0.012,0.026,0.02,1.2
7626,South Korea,경상북도,영주,2017.03,40,53,0.01,0.02,0.02,0.8
7627,South Korea,경상북도,영주,2017.04,29,52,0.005,0.046,0.015,0.7
7628,South Korea,경상북도,영주,2017.05,29,55,0.002,0.052,0.011,0.6
7629,South Korea,경상북도,영주,2017.06,25,34,0.003,0.051,0.011,0.5
7630,South Korea,경상북도,영주,2017.07,16,28,0.002,0.028,0.008,0.5
7631,South Korea,경상북도,영주,2017.08,10,23,0.003,0.023,0.007,0.4
7632,South Korea,경상북도,영주,2017.09,19,31,0.003,0.027,0.01,0.4
7633,South Korea,경상북도,영주,2017.1,18,32,0.004,0.02,0.012,0.5
7634,South Korea,경상북도,영주,2017.11,34,57,0.008,0.018,0.02,0.8
7635,South Korea,경상북도,영주,2017.12,38,52,0.008,0.017,0.018,0.9
7636,South Korea,경상북도,영주,2018.01,41,56,0.008,0.019,0.012,0.9
7637,South Korea,경상북도,영주,2018.02,36,56,0.01,0.026,0.016,0.9
7638,South Korea,경상북도,영주,2018.03,34,47,0.007,0.035,0.01,0.7
7639,South Korea,경상북도,영주,2018.04,35,58,0.005,0.045,0.01,0.5
7640,South Korea,경상북도,영주,2018.05,22,52,0.004,0.044,0.008,0.4
7641,South Korea,경상북도,영주,2018.06,19,40,0.004,0.047,0.007,0.4
7642,South Korea,경상북도,영주,2018.07,12,30,0.004,0.028,0.009,0.3
7643,South Korea,경상북도,영주,2018.08,19,24,0.004,0.026,0.01,0.2
7644,South Korea,경상북도,영주,2018.09,13,32,0.003,0.027,0.011,0.3
7645,South Korea,경상북도,영주,2018.1,28,43,0.004,0.021,0.015,0.4
7646,South Korea,경상북도,영주,2018.11,41,79,0.006,0.014,0.022,0.8
7647,South Korea,경상북도,영주,2018.12,30,71,0.008,0.015,0.023,0.9
7648,South Korea,경상북도,영주,2019.01,43,98,0.009,0.018,0.025,0.8
7649,South Korea,경상북도,영주,2019.02,38,84,0.006,0.026,0.021,0.7
7650,South Korea,경상북도,영주,2019.03,37,82,0.004,0.039,0.017,0.6
7651,South Korea,경상북도,영주,2019.04,17,56,0.003,0.04,0.016,0.3
7652,South Korea,경상북도,영주,2019.05,21,62,0.003,0.054,0.014,0.3
7653,South Korea,경상북도,영주,2019.06,17,38,0.003,0.043,0.012,0.3
7654,South Korea,경상북도,영주,2019.07,14,33,0.002,0.029,0.009,0.3
7655,South Korea,경상북도,영주,2019.08,15,34,0.002*,0.027,0.009,0.3
7656,South Korea,경상북도,영주,2019.09,14,31,0.002,0.024,0.01,0.3
7657,South Korea,경상북도,영주,2019.1,20,47,0.002,0.021,0.014,0.5
7658,South Korea,경상북도,영주,2019.11,30,64,0.003,0.017,0.02,0.7
7659,South Korea,경상북도,영주,2019.12,37**,66*,0.003*,0.018*,0.022**,0.7**
7660,South Korea,경상북도,영주,2020.01,-,-,-,0.021**,0.021**,0.8**
7661,South Korea,경상북도,영주,2020.02,-,-,0.003,0.027,0.016,0.7
7662,South Korea,경상북도,영주,2020.03,22**,37**,0.004,0.036,0.014,0.6
7663,South Korea,경상북도,영주,2020.04,23,46,0.005,0.045,0.013,0.5
7664,South Korea,경상북도,영주,2020.05,19,35,0.003,0.04,0.01,0.5
7665,South Korea,경상북도,영주,2020.06,20,36,0.003,0.043,0.009,0.5
7666,South Korea,경상북도,영주,2020.07,11,16,0.002,0.025,0.008,0.3
7667,South Korea,경상북도,영주,2020.08,16,21,0.002,0.018,0.007,0.3
7668,South Korea,경상북도,영주,2020.09,14,23,0.002,0.025,0.008,0.4
7669,South Korea,경상북도,영주,2020.1,22,36,0.003,0.023,0.01,0.4
7670,South Korea,경상북도,영주,2020.11,30,46,0.003,0.019,0.008,0.5
7671,South Korea,경상북도,영주,2020.12,35,50,0.004,0.019,0.007,0.7
7672,South Korea,경상북도,영주,2021.01,28,47,0.003,0.021,0.007,0.7
7673,South Korea,경상북도,영주,2021.02,32,50,0.003,0.026,0.007,0.6
7674,South Korea,경상북도,영주,2021.03,29,60,0.002,0.028,0.008,0.6
7675,South Korea,경상북도,영주,2021.04,23,45,0.002,0.045,0.005,0.4
7676,South Korea,경상북도,영주,2021.05,24,51,0.002,0.04,0.004,0.5
7677,South Korea,경상북도,영주,2021.06,19,32,0.002,0.043,0.004,0.4
7678,South Korea,경상북도,영주,2021.07,13,23,0.002*,0.025,0.006,0.3
7679,South Korea,경상북도,영주,2021.08,13,22,0.002,0.024,0.006,0.3
7680,South Korea,경상북도,영주,2021.09,12,15,0.002,0.024,0.003,0.3
7681,South Korea,경상북도,영주,2021.1,11,20,0.002,0.021,0.007,0.5
7682,South Korea,경상북도,영주,2021.11,27,46,0.003,0.022,0.012,0.7
7683,South Korea,경상북도,영주,2021.12,25,41,0.005,0.021,0.014,0.7
7684,South Korea,경상북도,영주,2022.01,32,47,0.006,0.022,0.017,0.8
7685,South Korea,경상북도,영주,2022.02,27,43,0.004,0.035,0.013,0.7
7686,South Korea,경상북도,영주,2022.03,26,47,0.004,0.037,0.012,0.5
7687,South Korea,경상북도,영주,2022.04,20,41,0.003,0.046,0.01,0.4
7688,South Korea,경상북도,영주,2022.05,18,36,0.003,0.054,0.009,0.4
7689,South Korea,경상북도,영주,2022.06,14,25,0.003,0.039,0.007,0.4
7690,South Korea,경상북도,영주,2022.07,12,22,0.003,0.026,0.007,0.4
7691,South Korea,경상북도,영주,2022.08,12,22,0.003,0.024,0.007,0.3
7692,South Korea,경상북도,영주,2022.09,14,24,0.002,0.025,0.006,0.3
7693,South Korea,경상북도,영주,2022.1,22,30,0.003,0.021,0.01,0.4
7694,South Korea,경상북도,영주,2022.11,36,52,0.004,0.021,0.016,0.6
7695,South Korea,경상북도,영천,2015.01,-,-,-,-,-,-
7696,South Korea,경상북도,영천,2015.02,-,-,-,-,-,-
7697,South Korea,경상북도,영천,2015.03,-,-,-,-,-,-
7698,South Korea,경상북도,영천,2015.04,-,-,-,-,-,-
7699,South Korea,경상북도,영천,2015.05,-,-,-,-,-,-
7700,South Korea,경상북도,영천,2015.06,-,-,-,-,-,-
7701,South Korea,경상북도,영천,2015.07,-,-,-,-,-,-
7702,South Korea,경상북도,영천,2015.08,-,-,-,-,-,-
7703,South Korea,경상북도,영천,2015.09,-,-,-,-,-,-
7704,South Korea,경상북도,영천,2015.1,-,-,-,-,-,-
7705,South Korea,경상북도,영천,2015.11,-,-,-,-,-,-
7706,South Korea,경상북도,영천,2015.12,-,-,-,-,-,-
7707,South Korea,경상북도,영천,2016.01,-,-,-,-,-,-
7708,South Korea,경상북도,영천,2016.02,-,-,-,-,-,-
7709,South Korea,경상북도,영천,2016.03,-,-,-,-,-,-
7710,South Korea,경상북도,영천,2016.04,-,-,-,-,-,-
7711,South Korea,경상북도,영천,2016.05,-,-,-,-,-,-
7712,South Korea,경상북도,영천,2016.06,-,-,-,-,-,-
7713,South Korea,경상북도,영천,2016.07,-,-,-,-,-,-
7714,South Korea,경상북도,영천,2016.08,-,-,-,-,-,-
7715,South Korea,경상북도,영천,2016.09,-,-,-,-,-,-
7716,South Korea,경상북도,영천,2016.1,-,-,-,-,-,-
7717,South Korea,경상북도,영천,2016.11,-,-,-,-,-,-
7718,South Korea,경상북도,영천,2016.12,-,-,-,-,-,-
7719,South Korea,경상북도,영천,2017.01,-,-,-,-,-,-
7720,South Korea,경상북도,영천,2017.02,-,-,-,-,-,-
7721,South Korea,경상북도,영천,2017.03,-,-,-,-,-,-
7722,South Korea,경상북도,영천,2017.04,-,-,-,-,-,-
7723,South Korea,경상북도,영천,2017.05,-,-,-,-,-,-
7724,South Korea,경상북도,영천,2017.06,-,-,-,-,-,-
7725,South Korea,경상북도,영천,2017.07,-,-,-,-,-,-
7726,South Korea,경상북도,영천,2017.08,-,-,-,-,-,-
7727,South Korea,경상북도,영천,2017.09,-,-,-,-,-,-
7728,South Korea,경상북도,영천,2017.1,-,-,-,-,-,-
7729,South Korea,경상북도,영천,2017.11,-,-,-,-,-,-
7730,South Korea,경상북도,영천,2017.12,-,-,-,-,-,-
7731,South Korea,경상북도,영천,2018.01,-,-,-,-,-,-
7732,South Korea,경상북도,영천,2018.02,-,-,-,-,-,-
7733,South Korea,경상북도,영천,2018.03,-,-,-,-,-,-
7734,South Korea,경상북도,영천,2018.04,-,-,-,-,-,-
7735,South Korea,경상북도,영천,2018.05,-,-,-,-,-,-
7736,South Korea,경상북도,영천,2018.06,-,-,-,-,-,-
7737,South Korea,경상북도,영천,2018.07,-,-,-,-,-,-
7738,South Korea,경상북도,영천,2018.08,-,-,-,-,-,-
7739,South Korea,경상북도,영천,2018.09,-,-,-,-,-,-
7740,South Korea,경상북도,영천,2018.1,-,-,-,-,-,-
7741,South Korea,경상북도,영천,2018.11,-,-,-,-,-,-
7742,South Korea,경상북도,영천,2018.12,-,-,-,-,-,-
7743,South Korea,경상북도,영천,2019.01,34,58,0.004,0.025,0.02,0.6
7744,South Korea,경상북도,영천,2019.02,32,52,0.004,0.029,0.02,0.7
7745,South Korea,경상북도,영천,2019.03,31,52,0.004,0.04,0.018,0.6
7746,South Korea,경상북도,영천,2019.04,17,40,0.003,0.041,0.014,0.4
7747,South Korea,경상북도,영천,2019.05,25,47,0.004,0.052,0.014,0.3
7748,South Korea,경상북도,영천,2019.06,21,31,0.004,0.046,0.011,0.4
7749,South Korea,경상북도,영천,2019.07,17,23,0.004,0.033,0.01,0.4
7750,South Korea,경상북도,영천,2019.08,15,25,0.003,0.034,0.01,0.4
7751,South Korea,경상북도,영천,2019.09,11,23,0.003,0.027,0.01,0.4
7752,South Korea,경상북도,영천,2019.1,12,30,0.003,0.027,0.012,0.4
7753,South Korea,경상북도,영천,2019.11,20,45,0.004,0.02,0.019,0.5
7754,South Korea,경상북도,영천,2019.12,25,44,0.005,0.019,0.022,0.5
7755,South Korea,경상북도,영천,2020.01,29**,39,0.006,0.023,0.02,0.6
7756,South Korea,경상북도,영천,2020.02,19,38,0.005,0.034,0.016,0.5
7757,South Korea,경상북도,영천,2020.03,16,38,0.004,0.035,0.012,0.5
7758,South Korea,경상북도,영천,2020.04,15,40,0.004,0.045,0.009,0.5
