District,City,year,pm25,pm10,so2,o3,no2,co,AVG
충청남도,아산,2011,25.965,43.667,0.004,0.021,0.017,0.5333333333333333,80.74
충청남도,아산,2012,26.519,46.917,0.004,0.023,0.024,0.5416666666666666,81.2
충청남도,아산,2013,25.0,43.083,0.004,0.023,0.022,0.5416666666666666,81.67
충청남도,아산,2014,26.7,44.833,0.005,0.025,0.019,0.6583333333333333,81.72
충청남도,아산,2015,24.124,37.25,0.004,0.023,0.017,0.7333333333333334,82.07
충청남도,아산,2016,28.437,49.083,0.003,0.031,0.019,0.5583333333333333,82.46
충청남도,아산,2017,27.282,54.417,0.003,0.031,0.023,0.5333333333333333,82.81
충청남도,아산,2018,25.581,45.417,0.004,0.026,0.017,0.425,83.01
충청남도,아산,2019,31.573,52.0,0.004,0.028,0.016,0.45,83.04
충청남도,아산,2020,25.415,42.083,0.004,0.031,0.015,0.3916666666666666,83.46
충청남도,천안,2010,27.894,48.25,0.004,0.021,0.025,0.6416666666666667,81.26333333333334
충청남도,천안,2011,27.651,46.25,0.005,0.019,0.023,0.6583333333333333,81.33999999999999
충청남도,천안,2012,26.331,44.75,0.006,0.023,0.024,0.6083333333333333,81.56666666666666
충청남도,천안,2013,27.542,46.917,0.004,0.025,0.019,0.6416666666666667,81.86
충청남도,천안,2014,26.873,47.0,0.004,0.024,0.022,0.5750000000000001,82.31
충청남도,천안,2016,27.516,48.833,0.003,0.028,0.023,0.4916666666666667,82.69000000000001
충청남도,천안,2017,27.606,46.25,0.003,0.027,0.022,0.4916666666666667,82.895
충청남도,천안,2018,25.069,43.0,0.004,0.026,0.023,0.5583333333333333,83.125
충청남도,천안,2019,28.83,47.5,0.004,0.029,0.023,0.5499999999999999,83.43499999999999
충청남도,천안,2020,23.123,38.833,0.003,0.031,0.017,0.475,83.655
충청북도,제천,2010,34.512,59.417,0.006,0.019,0.023,0.75,79.17
충청북도,제천,2011,33.061,57.833,0.006,0.022,0.025,0.7000000000000001,79.47
충청북도,제천,2012,31.781,54.333,0.006,0.023,0.024,0.7333333333333334,79.74
충청북도,제천,2013,31.6,54.455,0.006,0.022,0.026,0.7272727272727273,80.05
충청북도,제천,2014,29.109,54.083,0.005,0.025,0.036,0.6166666666666667,80.4
충청북도,제천,2015,25.611,45.75,0.004,0.025,0.028,0.65,80.84
충청북도,제천,2016,23.81,40.25,0.004,0.024,0.022,0.6666666666666666,81.23
충청북도,제천,2017,27.459,40.917,0.004,0.026,0.02,0.6833333333333332,81.65
충청북도,제천,2018,26.986,42.167,0.005,0.025,0.024,0.5833333333333334,82.04
충청북도,제천,2019,26.155,43.25,0.004,0.025,0.02,0.4583333333333333,82.32
충청북도,제천,2020,20.157,32.545,0.003,0.025,0.016,0.5272727272727272,82.68
충청북도,청주,2010,35.467,65.75,0.004,0.022,0.024,0.5583333333333333,80.205
충청북도,청주,2011,32.504,60.75,0.004,0.023,0.024,0.5083333333333333,80.61
충청북도,청주,2012,29.006,53.333,0.004,0.025,0.024,0.5166666666666667,80.97000000000001
충청북도,청주,2013,30.316,55.667,0.004,0.026,0.025,0.5583333333333333,81.36999999999999
충청북도,청주,2014,28.4,52.333,0.004,0.026,0.023,0.4916666666666667,81.795
충청북도,청주,2015,31.063,54.333,0.004,0.025,0.019,0.5,81.91
충청북도,청주,2016,28.576,48.667,0.004,0.026,0.02,0.475,83.02
충청북도,청주,2017,28.502,45.833,0.003,0.028,0.019,0.5083333333333333,83.1525
충청북도,청주,2018,28.659,44.75,0.004,0.026,0.022,0.4583333333333333,83.3525
충청북도,청주,2019,28.484,45.583,0.003,0.027,0.022,0.4333333333333333,83.53
충청북도,청주,2020,22.26,37.917,0.003,0.027,0.017,0.4333333333333333,83.7325
충청북도,충주,2010,31.142,53.167,0.006,0.023,0.021,0.6749999999999999,79.52
충청북도,충주,2011,29.184,50.833,0.006,0.025,0.023,0.6333333333333333,79.9
충청북도,충주,2012,27.463,48.333,0.005,0.024,0.023,0.5583333333333333,80.24
충청북도,충주,2013,30.189,56.417,0.005,0.028,0.026,0.5333333333333333,80.57
충청북도,충주,2014,26.886,49.25,0.004,0.027,0.026,0.5333333333333333,80.95
충청북도,충주,2015,25.771,45.727,0.004,0.026,0.023,0.5,81.39
충청북도,충주,2016,24.11,44.583,0.003,0.026,0.022,0.4583333333333333,81.72
충청북도,충주,2017,26.307,44.5,0.003,0.028,0.022,0.45,81.97
충청북도,충주,2018,26.477,48.667,0.004,0.025,0.023,0.4666666666666666,82.12
충청북도,충주,2019,27.504,44.167,0.003,0.026,0.022,0.5166666666666667,82.49
충청북도,충주,2020,19.9,36.833,0.003,0.028,0.015,0.45,82.74
