Column1,Unnamed: 0,District,City,year,pm25,pm10,so2,o3,no2,co,AVG
11509,11509,전라북도,익산,2019,47,68,0.004,0.024,0.018,0.5,83.19
11510,11510,전라북도,익산,2019,52,76,0.004,0.035,0.016,0.5,83.19
11511,11511,전라북도,익산,2019,27,50,0.003,0.034,0.018,0.3,83.19
11512,11512,전라북도,익산,2019,33,57,0.003,0.049,0.016,0.4,83.19
11513,11513,전라북도,익산,2019,26,41,0.002,0.042,0.012,0.3,83.19
11514,11514,전라북도,익산,2019,18,28,0.002,0.03,0.01,0.3,83.19
11515,11515,전라북도,익산,2019,17,30,0.002,0.029,0.009,0.3,83.19
11516,11516,전라북도,익산,2019,18,28,0.002,0.024,0.011,0.3,83.19
11517,11517,전라북도,익산,2019,29,50,0.003,0.018,0.019,0.4,83.19
11518,11518,전라북도,익산,2019,29,40,0.003,0.017,0.016,0.4,83.19
11519,11519,전라북도,익산,2019,25.3452381,40,0.002,0.023,0.013,0.3,83.19
11520,11520,전라북도,익산,2020,34,46,0.004,0.019,0.015,0.5,83.44
11521,11521,전라북도,익산,2020,29,42,0.003,0.025,0.013,0.4,83.44
11522,11522,전라북도,익산,2020,25,46,0.003,0.032,0.011,0.4,83.44
11523,11523,전라북도,익산,2020,20,44,0.002,0.039,0.01,0.3,83.44
11524,11524,전라북도,익산,2020,21,36,0.002,0.04,0.009,0.3,83.44
11525,11525,전라북도,익산,2020,23,36,0.003,0.047,0.008,0.3,83.44
11526,11526,전라북도,익산,2020,13,18,0.002,0.031,0.007,0.3,83.44
11527,11527,전라북도,익산,2020,15,20,0.002,0.024,0.007,0.2,83.44
11528,11528,전라북도,익산,2020,16,23,0.002,0.036,0.008,0.3,83.44
11529,11529,전라북도,익산,2020,27,42,0.002,0.023,0.014,0.4,83.44
11530,11530,전라북도,익산,2020,31,42,0.002,0.019,0.016,0.4,83.44
11531,11531,전라북도,익산,2020,19.77380952,43,0.002,0.029,0.013,0.3,83.44
11532,11532,전라북도,전주,2010,0,47,0.005,0.015,0.025,0.6,80.57
11533,11533,전라북도,전주,2010,0,47,0.005,0.015,0.025,0.6,81.11
11534,11534,전라북도,전주,2010,0,42,0.004,0.017,0.02,0.6,80.57
11535,11535,전라북도,전주,2010,0,42,0.004,0.017,0.02,0.6,81.11
11536,11536,전라북도,전주,2010,0,53,0.004,0.021,0.015,0.5,80.57
11537,11537,전라북도,전주,2010,0,53,0.004,0.021,0.015,0.5,81.11
11538,11538,전라북도,전주,2010,0,46,0.003,0.025,0.014,0.5,80.57
11539,11539,전라북도,전주,2010,0,46,0.003,0.025,0.014,0.5,81.11
11540,11540,전라북도,전주,2010,0,61,0.003,0.025,0.01,0.5,80.57
11541,11541,전라북도,전주,2010,0,61,0.003,0.025,0.01,0.5,81.11
11542,11542,전라북도,전주,2010,0,58,0.003,0.03,0.011,0.5,80.57
11543,11543,전라북도,전주,2010,0,58,0.003,0.03,0.011,0.5,81.11
11544,11544,전라북도,전주,2010,0,37,0.003,0.024,0.012,0.4,80.57
11545,11545,전라북도,전주,2010,0,37,0.003,0.024,0.012,0.4,81.11
11546,11546,전라북도,전주,2010,0,36,0.003,0.019,0.011,0.4,80.57
11547,11547,전라북도,전주,2010,0,36,0.003,0.019,0.011,0.4,81.11
11548,11548,전라북도,전주,2010,0,35,0.004,0.022,0.013,0.4,80.57
11549,11549,전라북도,전주,2010,0,35,0.004,0.022,0.013,0.4,81.11
11550,11550,전라북도,전주,2010,0,52,0.004,0.023,0.018,0.5,80.57
11551,11551,전라북도,전주,2010,0,52,0.004,0.023,0.018,0.5,81.11
11552,11552,전라북도,전주,2010,0,74,0.005,0.019,0.021,0.5,80.57
11553,11553,전라북도,전주,2010,0,74,0.005,0.019,0.021,0.5,81.11
11554,11554,전라북도,전주,2010,0,61,0.005,0.016,0.018,0.5,80.57
11555,11555,전라북도,전주,2010,0,61,0.005,0.016,0.018,0.5,81.11
11556,11556,전라북도,전주,2011,0,49,0.005,0.014,0.018,0.6,80.99
11557,11557,전라북도,전주,2011,0,49,0.005,0.014,0.018,0.6,81.57
11558,11558,전라북도,전주,2011,0,78,0.006,0.015,0.021,0.7,80.99
11559,11559,전라북도,전주,2011,0,78,0.006,0.015,0.021,0.7,81.57
11560,11560,전라북도,전주,2011,0,59,0.005,0.028,0.014,0.5,80.99
11561,11561,전라북도,전주,2011,0,59,0.005,0.028,0.014,0.5,81.57
11562,11562,전라북도,전주,2011,0,56,0.005,0.035,0.016,0.5,80.99
11563,11563,전라북도,전주,2011,0,56,0.005,0.035,0.016,0.5,81.57
11564,11564,전라북도,전주,2011,0,71,0.004,0.035,0.016,0.4,80.99
11565,11565,전라북도,전주,2011,0,71,0.004,0.035,0.016,0.4,81.57
11566,11566,전라북도,전주,2011,0,55,0.004,0.037,0.013,0.4,80.99
11567,11567,전라북도,전주,2011,0,55,0.004,0.037,0.013,0.4,81.57
11568,11568,전라북도,전주,2011,0,32,0.005,0.022,0.01,0.3,80.99
11569,11569,전라북도,전주,2011,0,32,0.005,0.022,0.01,0.3,81.57
11570,11570,전라북도,전주,2011,0,30,0.005,0.025,0.011,0.4,80.99
11571,11571,전라북도,전주,2011,0,30,0.005,0.025,0.011,0.4,81.57
11572,11572,전라북도,전주,2011,0,32,0.004,0.023,0.015,0.4,80.99
11573,11573,전라북도,전주,2011,0,32,0.004,0.023,0.015,0.4,81.57
11574,11574,전라북도,전주,2011,0,42,0.004,0.018,0.018,0.5,80.99
11575,11575,전라북도,전주,2011,0,42,0.004,0.018,0.018,0.5,81.57
11576,11576,전라북도,전주,2011,0,43,0.005,0.015,0.021,0.5,80.99
11577,11577,전라북도,전주,2011,0,43,0.005,0.015,0.021,0.5,81.57
11578,11578,전라북도,전주,2011,0,46,0.005,0.012,0.025,0.6,80.99
11579,11579,전라북도,전주,2011,0,46,0.005,0.012,0.025,0.6,81.57
11580,11580,전라북도,전주,2012,0,64,0.008,0.013,0.029,0.7,81.51
11581,11581,전라북도,전주,2012,0,64,0.008,0.013,0.029,0.7,81.89
11582,11582,전라북도,전주,2012,0,56,0.005,0.013,0.024,0.6,81.51
11583,11583,전라북도,전주,2012,0,56,0.005,0.013,0.024,0.6,81.89
11584,11584,전라북도,전주,2012,0,58,0.004,0.02,0.02,0.5,81.51
11585,11585,전라북도,전주,2012,0,58,0.004,0.02,0.02,0.5,81.89
11586,11586,전라북도,전주,2012,0,55,0.004,0.025,0.016,0.4,81.51
11587,11587,전라북도,전주,2012,0,55,0.004,0.025,0.016,0.4,81.89
11588,11588,전라북도,전주,2012,0,69,0.004,0.034,0.017,0.4,81.51
11589,11589,전라북도,전주,2012,0,69,0.004,0.034,0.017,0.4,81.89
11590,11590,전라북도,전주,2012,0,42,0.004,0.037,0.014,0.3,81.51
11591,11591,전라북도,전주,2012,0,42,0.004,0.037,0.014,0.3,81.89
11592,11592,전라북도,전주,2012,0,29,0.003,0.025,0.012,0.3,81.51
11593,11593,전라북도,전주,2012,0,29,0.003,0.025,0.012,0.3,81.89
11594,11594,전라북도,전주,2012,0,24,0.004,0.024,0.011,0.3,81.51
11595,11595,전라북도,전주,2012,0,24,0.004,0.024,0.011,0.3,81.89
11596,11596,전라북도,전주,2012,0,39,0.004,0.029,0.016,0.4,81.51
11597,11597,전라북도,전주,2012,0,39,0.004,0.029,0.016,0.4,81.89
11598,11598,전라북도,전주,2012,0,44,0.005,0.023,0.022,0.4,81.51
11599,11599,전라북도,전주,2012,0,44,0.005,0.023,0.022,0.4,81.89
11600,11600,전라북도,전주,2012,0,54,0.005,0.016,0.025,0.5,81.51
11601,11601,전라북도,전주,2012,0,54,0.005,0.016,0.025,0.5,81.89
11602,11602,전라북도,전주,2012,0,51,0.007,0.014,0.027,0.6,81.51
11603,11603,전라북도,전주,2012,0,51,0.007,0.014,0.027,0.6,81.89
11604,11604,전라북도,전주,2013,0,78,0.009,0.015,0.032,0.8,81.91
11605,11605,전라북도,전주,2013,0,78,0.009,0.015,0.032,0.8,82.23
11606,11606,전라북도,전주,2013,0,67,0.006,0.02,0.025,0.6,81.91
11607,11607,전라북도,전주,2013,0,67,0.006,0.02,0.025,0.6,82.23
11608,11608,전라북도,전주,2013,0,80,0.006,0.029,0.022,0.5,81.91
11609,11609,전라북도,전주,2013,0,80,0.006,0.029,0.022,0.5,82.23
11610,11610,전라북도,전주,2013,0,69,0.006,0.037,0.021,0.5,81.91
11611,11611,전라북도,전주,2013,0,69,0.006,0.037,0.021,0.5,82.23
11612,11612,전라북도,전주,2013,0,71,0.004,0.039,0.019,0.4,81.91
11613,11613,전라북도,전주,2013,0,71,0.004,0.039,0.019,0.4,82.23
11614,11614,전라북도,전주,2013,0,60,0.003,0.037,0.018,0.4,81.91
11615,11615,전라북도,전주,2013,0,60,0.003,0.037,0.018,0.4,82.23
11616,11616,전라북도,전주,2013,0,35,0.003,0.026,0.014,0.3,81.91
11617,11617,전라북도,전주,2013,0,35,0.003,0.026,0.014,0.3,82.23
11618,11618,전라북도,전주,2013,0,35,0.004,0.028,0.011,0.3,81.91
11619,11619,전라북도,전주,2013,0,35,0.004,0.028,0.011,0.3,82.23
11620,11620,전라북도,전주,2013,0,41,0.004,0.027,0.019,0.4,81.91
11621,11621,전라북도,전주,2013,0,41,0.004,0.027,0.019,0.4,82.23
11622,11622,전라북도,전주,2013,0,42,0.004,0.02,0.026,0.4,81.91
11623,11623,전라북도,전주,2013,0,42,0.004,0.02,0.026,0.4,82.23
11624,11624,전라북도,전주,2013,0,50,0.004,0.019,0.023,0.5,81.91
11625,11625,전라북도,전주,2013,0,50,0.004,0.019,0.023,0.5,82.23
11626,11626,전라북도,전주,2013,0,63,0.005,0.015,0.024,0.5,81.91
11627,11627,전라북도,전주,2013,0,63,0.005,0.015,0.024,0.5,82.23
11628,11628,전라북도,전주,2014,0,77,0.006,0.015,0.027,0.6,82.33
11629,11629,전라북도,전주,2014,0,77,0.006,0.015,0.027,0.6,82.45
11630,11630,전라북도,전주,2014,0,75,0.005,0.022,0.024,0.7,82.33
11631,11631,전라북도,전주,2014,0,75,0.005,0.022,0.024,0.7,82.45
11632,11632,전라북도,전주,2014,0,66,0.005,0.035,0.019,0.5,82.33
11633,11633,전라북도,전주,2014,0,66,0.005,0.035,0.019,0.5,82.45
11634,11634,전라북도,전주,2014,0,65,0.005,0.041,0.019,0.5,82.33
11635,11635,전라북도,전주,2014,0,65,0.005,0.041,0.019,0.5,82.45
11636,11636,전라북도,전주,2014,0,73,0.004,0.049,0.015,0.4,82.33
11637,11637,전라북도,전주,2014,0,73,0.004,0.049,0.015,0.4,82.45
11638,11638,전라북도,전주,2014,0,53,0.003,0.044,0.014,0.3,82.33
11639,11639,전라북도,전주,2014,0,53,0.003,0.044,0.014,0.3,82.45
11640,11640,전라북도,전주,2014,0,37,0.004,0.032,0.01,0.3,82.33
11641,11641,전라북도,전주,2014,0,37,0.004,0.032,0.01,0.3,82.45
11642,11642,전라북도,전주,2014,0,31,0.003,0.025,0.013,0.3,82.33
11643,11643,전라북도,전주,2014,0,31,0.003,0.025,0.013,0.3,82.45
11644,11644,전라북도,전주,2014,0,36,0.003,0.029,0.015,0.3,82.33
11645,11645,전라북도,전주,2014,0,36,0.003,0.029,0.015,0.3,82.45
11646,11646,전라북도,전주,2014,0,37,0.003,0.023,0.018,0.3,82.33
11647,11647,전라북도,전주,2014,0,37,0.003,0.023,0.018,0.3,82.45
11648,11648,전라북도,전주,2014,0,47,0.004,0.015,0.022,0.5,82.33
11649,11649,전라북도,전주,2014,0,47,0.004,0.015,0.022,0.5,82.45
11650,11650,전라북도,전주,2014,0,46,0.005,0.015,0.023,0.6,82.33
11651,11651,전라북도,전주,2014,0,46,0.005,0.015,0.023,0.6,82.45
11652,11652,전라북도,전주,2015,5.402777778,54,0.006,0.015,0.024,0.6,82.76
11653,11653,전라북도,전주,2015,5.402777778,73,0.005,0.023,0.02,0.6,82.76
11654,11654,전라북도,전주,2015,5.402777778,76,0.006,0.03,0.021,0.6,82.76
11655,11655,전라북도,전주,2015,5.402777778,45,0.005,0.038,0.015,0.4,82.76
11656,11656,전라북도,전주,2015,5.402777778,49,0.006,0.046,0.014,0.3,82.76
11657,11657,전라북도,전주,2015,5.402777778,45,0.005,0.044,0.013,0.3,82.76
11658,11658,전라북도,전주,2015,5.402777778,32,0.006,0.032,0.012,0.3,82.76
11659,11659,전라북도,전주,2015,5.402777778,31,0.005,0.031,0.014,0.3,82.76
11660,11660,전라북도,전주,2015,5.402777778,28,0.005,0.031,0.014,0.4,82.76
11661,11661,전라북도,전주,2015,5.402777778,43,0.005,0.016,0.022,0.5,82.76
11662,11662,전라북도,전주,2015,5.402777778,61,0.006,0.013,0.027,0.6,82.76
11663,11663,전라북도,전주,2015,5.402777778,54,0.006,0.03,0.02,0.4,82.76
11664,11664,전라북도,전주,2016,21.28571429,60,0.007,0.018,0.025,0.6,83.27
11665,11665,전라북도,전주,2016,21.28571429,60,0.007,0.018,0.025,0.6,83.13
11666,11666,전라북도,전주,2016,21.28571429,57,0.006,0.027,0.021,0.5,83.27
11667,11667,전라북도,전주,2016,21.28571429,57,0.006,0.027,0.021,0.5,83.13
11668,11668,전라북도,전주,2016,21.28571429,69,0.005,0.032,0.022,0.5,83.27
11669,11669,전라북도,전주,2016,21.28571429,69,0.005,0.032,0.022,0.5,83.13
11670,11670,전라북도,전주,2016,21.28571429,80,0.006,0.042,0.018,0.5,83.27
11671,11671,전라북도,전주,2016,21.28571429,80,0.006,0.042,0.018,0.5,83.13
11672,11672,전라북도,전주,2016,52,60,0.005,0.052,0.014,0.4,83.27
11673,11673,전라북도,전주,2016,52,60,0.005,0.052,0.014,0.4,83.13
11674,11674,전라북도,전주,2016,46,51,0.004,0.042,0.013,0.3,83.27
11675,11675,전라북도,전주,2016,46,51,0.004,0.042,0.013,0.3,83.13
11676,11676,전라북도,전주,2016,20,33,0.003,0.031,0.01,0.3,83.27
11677,11677,전라북도,전주,2016,20,33,0.003,0.031,0.01,0.3,83.13
11678,11678,전라북도,전주,2016,24,39,0.003,0.038,0.014,0.3,83.27
11679,11679,전라북도,전주,2016,24,39,0.003,0.038,0.014,0.3,83.13
11680,11680,전라북도,전주,2016,26,42,0.004,0.033,0.015,0.3,83.27
11681,11681,전라북도,전주,2016,26,42,0.004,0.033,0.015,0.3,83.13
11682,11682,전라북도,전주,2016,35,61,0.004,0.019,0.025,0.5,83.27
11683,11683,전라북도,전주,2016,35,61,0.004,0.019,0.025,0.5,83.13
11684,11684,전라북도,전주,2016,31,55,0.004,0.017,0.024,0.7,83.27
11685,11685,전라북도,전주,2016,31,55,0.004,0.017,0.024,0.7,83.13
11686,11686,전라북도,전주,2016,21.28571429,46,0.004,0.02,0.02,0.4,83.27
11687,11687,전라북도,전주,2016,21.28571429,46,0.004,0.02,0.02,0.4,83.13
11688,11688,전라북도,전주,2017,35,62,0.005,0.023,0.023,0.7,83.72
11689,11689,전라북도,전주,2017,35,62,0.005,0.023,0.023,0.7,83.39
11690,11690,전라북도,전주,2017,30,56,0.005,0.028,0.021,0.7,83.72
11691,11691,전라북도,전주,2017,30,56,0.005,0.028,0.021,0.7,83.39
11692,11692,전라북도,전주,2017,38,72,0.006,0.02,0.02,0.6,83.72
11693,11693,전라북도,전주,2017,38,72,0.006,0.02,0.02,0.6,83.39
11694,11694,전라북도,전주,2017,25,67,0.005,0.046,0.015,0.5,83.72
11695,11695,전라북도,전주,2017,25,67,0.005,0.046,0.015,0.5,83.39
11696,11696,전라북도,전주,2017,21,67,0.004,0.048,0.012,0.5,83.72
11697,11697,전라북도,전주,2017,21,67,0.004,0.048,0.012,0.5,83.39
11698,11698,전라북도,전주,2017,23,49,0.004,0.049,0.011,0.5,83.72
11699,11699,전라북도,전주,2017,23,49,0.004,0.049,0.011,0.5,83.39
11700,11700,전라북도,전주,2017,20,37,0.004,0.036,0.01,0.4,83.72
11701,11701,전라북도,전주,2017,20,37,0.004,0.036,0.01,0.4,83.39
11702,11702,전라북도,전주,2017,15,29,0.005,0.033,0.012,0.4,83.72
11703,11703,전라북도,전주,2017,15,29,0.005,0.033,0.012,0.4,83.39
11704,11704,전라북도,전주,2017,19,40,0.004,0.035,0.014,0.4,83.72
11705,11705,전라북도,전주,2017,19,40,0.004,0.035,0.014,0.4,83.39
11706,11706,전라북도,전주,2017,31,59,0.004,0.02,0.021,0.5,83.72
11707,11707,전라북도,전주,2017,31,59,0.004,0.02,0.021,0.5,83.39
11708,11708,전라북도,전주,2017,28,48,0.004,0.019,0.02,0.5,83.72
11709,11709,전라북도,전주,2017,28,48,0.004,0.019,0.02,0.5,83.39
11710,11710,전라북도,전주,2017,26.33333333,38,0.004,0.022,0.017,0.4,83.72
11711,11711,전라북도,전주,2017,26.33333333,38,0.004,0.022,0.017,0.4,83.39
11712,11712,전라북도,전주,2018,33,53,0.005,0.02,0.02,0.6,84.09
11713,11713,전라북도,전주,2018,33,53,0.005,0.02,0.02,0.6,83.84
11714,11714,전라북도,전주,2018,37,58,0.005,0.025,0.019,0.6,84.09
